Date,Open,High,Low,Close,Volume
11/16/1997,172.02,172.02,172.02,172.02,172
11/17/1997,172.8,172.8,172.8,172.8,173
11/18/1997,172.68,172.68,172.68,172.68,173
11/19/1997,172.35,172.35,172.35,172.35,172
11/20/1997,173.01,173.01,173.01,173.01,173
11/23/1997,173.28,173.28,173.28,173.28,173
11/24/1997,173.1,173.1,173.1,173.1,173
11/25/1997,173.28,173.28,173.28,173.28,173
11/26/1997,172.39,172.39,172.39,172.39,172
11/27/1997,172.14,172.14,172.14,172.14,172
11/30/1997,171.64,171.64,171.64,171.64,172
12/1/1997,171.77,171.77,171.77,171.77,172
12/2/1997,171.19,171.19,171.19,171.19,171
12/3/1997,170.08,170.08,170.08,170.08,170
12/4/1997,170.22,170.22,170.22,170.22,170
12/7/1997,170.68,170.68,170.68,170.68,171
12/8/1997,170.54,170.54,170.54,170.54,171
12/9/1997,170.24,170.24,170.24,170.24,170
12/10/1997,171.14,171.14,171.14,171.14,171
12/11/1997,171.19,171.19,171.19,171.19,171
12/14/1997,170.56,170.56,170.56,170.56,171
12/15/1997,170.16,170.16,170.16,170.16,170
12/16/1997,170.11,170.11,170.11,170.11,170
12/17/1997,170.9,170.9,170.9,170.9,171
12/18/1997,171.7,171.7,171.7,171.7,172
12/21/1997,170.83,170.83,170.83,170.83,171
12/22/1997,170.57,170.57,170.57,170.57,171
12/23/1997,170.52,170.52,170.52,170.52,171
12/24/1997,170.94,170.94,170.94,170.94,171
12/25/1997,170.74,170.74,170.74,170.74,171
12/28/1997,170.83,170.83,170.83,170.83,171
12/30/1997,170.7,170.7,170.7,170.7,171
12/31/1997,170.93,170.93,170.93,170.93,171
1/4/1998,170.21,170.21,170.21,170.21,170
1/5/1998,170.23,170.23,170.23,170.23,170
1/6/1998,170.39,170.39,170.39,170.39,170
1/7/1998,170.32,170.32,170.32,170.32,170
1/8/1998,170.69,170.69,170.69,170.69,171
1/12/1998,170.73,170.73,170.73,170.73,171
1/13/1998,170.6,170.6,170.6,170.6,171
2/15/1998,176.6,176.6,176.6,176.6,177
2/16/1998,176.62,176.62,176.62,176.62,177
2/17/1998,176.11,176.11,176.11,176.11,176
2/18/1998,176.12,176.12,176.12,176.12,176
2/22/1998,176.5,176.5,176.5,176.5,177
2/23/1998,176.57,176.57,176.57,176.57,177
2/26/1998,178.68,178.68,178.68,178.68,179
3/1/1998,177.58,177.58,177.58,177.58,178
3/2/1998,177.86,177.86,177.86,177.86,178
3/3/1998,178.04,178.04,178.04,178.04,178
3/4/1998,178.56,178.56,178.56,178.56,179
3/5/1998,179.42,179.42,179.42,179.42,179
3/8/1998,180.31,180.31,180.31,180.31,180
3/9/1998,180.29,180.29,180.29,180.29,180
3/10/1998,180.22,180.22,180.22,180.22,180
3/11/1998,180.36,180.36,180.36,180.36,180
3/15/1998,180.84,180.84,180.84,180.84,181
3/16/1998,169.71,169.71,169.71,169.71,170
3/17/1998,168.91,168.91,168.91,168.91,169
3/18/1998,169.49,169.49,169.49,169.49,169
3/19/1998,170.23,170.23,170.23,170.23,170
3/22/1998,165.87,165.87,165.87,165.87,166
3/23/1998,166.06,166.06,166.06,166.06,166
3/24/1998,166.34,166.34,166.34,166.34,166
3/25/1998,166.62,166.62,166.62,166.62,167
3/26/1998,167.4,167.4,167.4,167.4,167
3/29/1998,167.83,167.83,167.83,167.83,168
3/30/1998,167.06,167.06,167.06,167.06,167
3/31/1998,166.62,166.62,166.62,166.62,167
4/1/1998,166.37,166.37,166.37,166.37,166
4/2/1998,165.87,165.87,165.87,165.87,166
4/6/1998,166.47,166.47,166.47,166.47,166
4/7/1998,166.64,166.64,166.64,166.64,167
4/8/1998,166.06,166.06,166.06,166.06,166
4/9/1998,165.82,165.82,165.82,165.82,166
4/12/1998,159.38,159.38,159.38,159.38,159
4/13/1998,158.86,158.86,158.86,158.86,159
5/14/1998,157.97,157.97,157.97,157.97,158
5/17/1998,158.01,158.01,158.01,158.01,158
5/18/1998,157.69,157.69,157.69,157.69,158
5/19/1998,157.57,157.57,157.57,157.57,158
5/20/1998,157.29,157.29,157.29,157.29,157
5/21/1998,157.57,157.57,157.57,157.57,158
5/24/1998,157.68,157.68,157.68,157.68,158
5/25/1998,156.84,156.84,156.84,156.84,157
5/26/1998,157.05,157.05,157.05,157.05,157
5/27/1998,157.56,157.56,157.56,157.56,158
5/28/1998,156.86,156.86,156.86,156.86,157
6/1/1998,156.86,156.86,156.86,156.86,157
6/2/1998,156.43,156.43,156.43,156.43,156
6/3/1998,156.91,156.91,156.91,156.91,157
6/4/1998,156.77,156.77,156.77,156.77,157
6/7/1998,156.78,156.78,156.78,156.78,157
6/8/1998,158.05,158.05,158.05,158.05,158
6/9/1998,158.32,158.32,158.32,158.32,158
6/10/1998,159.56,159.56,159.56,159.56,160
6/11/1998,160.16,160.16,160.16,160.16,160
6/14/1998,159.95,159.95,159.95,159.95,160
6/15/1998,160.23,160.23,160.23,160.23,160
6/16/1998,160.38,160.38,160.38,160.38,160
6/17/1998,161.13,161.13,161.13,161.13,161
6/18/1998,160.72,160.72,160.72,160.72,161
6/21/1998,161.02,161.02,161.02,161.02,161
6/22/1998,161.34,161.34,161.34,161.34,161
6/23/1998,163.01,163.01,163.01,163.01,163
6/24/1998,164.07,164.07,164.07,164.07,164
6/25/1998,164.68,164.68,164.68,164.68,165
6/28/1998,165.92,165.92,165.92,165.92,166
6/29/1998,165.65,165.65,165.65,165.65,166
6/30/1998,165.87,165.87,165.87,165.87,166
7/1/1998,166.03,166.03,166.03,166.03,166
7/2/1998,166.05,166.05,166.05,166.05,166
7/5/1998,165.41,165.41,165.41,165.41,165
7/6/1998,164.33,164.33,164.33,164.33,164
7/7/1998,163.73,163.73,163.73,163.73,164
7/8/1998,163.44,163.44,163.44,163.44,163
7/9/1998,162.59,162.59,162.59,162.59,163
7/13/1998,162.49,162.49,162.49,162.49,162
7/14/1998,162.85,162.85,162.85,162.85,163
7/15/1998,163.77,163.77,163.77,163.77,164
7/16/1998,163.35,163.35,163.35,163.35,163
7/19/1998,164.01,164.01,164.01,164.01,164
7/20/1998,164.04,164.04,164.04,164.04,164
7/21/1998,162.41,162.41,162.41,162.41,162
7/22/1998,161.57,161.57,161.57,161.57,162
7/23/1998,161.52,161.52,161.52,161.52,162
7/26/1998,160.14,160.14,160.14,160.14,160
7/27/1998,160.96,160.96,160.96,160.96,161
7/28/1998,161.21,161.21,161.21,161.21,161
7/29/1998,160.97,160.97,160.97,160.97,161
7/30/1998,161.29,161.29,161.29,161.29,161
8/2/1998,161.85,161.85,161.85,161.85,162
8/3/1998,162.07,162.07,162.07,162.07,162
8/4/1998,162.16,162.16,162.16,162.16,162
8/5/1998,162.37,162.37,162.37,162.37,162
8/6/1998,163.76,163.76,163.76,163.76,164
8/10/1998,163.76,163.76,163.76,163.76,164
8/11/1998,164.77,164.77,164.77,164.77,165
8/12/1998,165.43,165.43,165.43,165.43,165
8/13/1998,166.02,166.02,166.02,166.02,166
8/17/1998,166.28,166.28,166.28,166.28,166
8/18/1998,165.75,165.75,165.75,165.75,166
8/19/1998,166.47,166.47,166.47,166.47,166
8/20/1998,166.08,166.08,166.08,166.08,166
8/23/1998,166.83,166.83,166.83,166.83,167
8/24/1998,166.19,166.19,166.19,166.19,166
8/25/1998,166.82,166.82,166.82,166.82,167
8/26/1998,166.66,166.66,166.66,166.66,167
8/27/1998,166.21,166.21,166.21,166.21,166
8/30/1998,166.59,166.59,166.59,166.59,167
8/31/1998,166.54,166.54,166.54,166.54,167
9/1/1998,166.56,166.56,166.56,166.56,167
9/2/1998,166.17,166.17,166.17,166.17,166
9/3/1998,166.36,166.36,166.36,166.36,166
9/6/1998,166.37,166.37,166.37,166.37,166
9/7/1998,166.21,166.21,166.21,166.21,166
9/8/1998,167.3,167.3,167.3,167.3,167
9/9/1998,167.49,167.49,167.49,167.49,167
9/10/1998,167.74,167.74,167.74,167.74,168
9/13/1998,168.06,168.06,168.06,168.06,168
9/14/1998,168.21,168.21,168.21,168.21,168
9/15/1998,168.51,168.51,168.51,168.51,169
9/16/1998,168.42,168.42,168.42,168.42,168
9/17/1998,168.53,168.53,168.53,168.53,169
9/20/1998,169.01,169.01,169.01,169.01,169
9/22/1998,168.18,168.18,168.18,168.18,168
9/23/1998,168.28,168.28,168.28,168.28,168
9/24/1998,166.72,166.72,166.72,166.72,167
9/27/1998,166.22,166.22,166.22,166.22,166
10/6/1998,165.75,165.75,165.75,165.75,166
10/7/1998,167.35,167.35,167.35,167.35,167
10/8/1998,167.48,167.48,167.48,167.48,167
10/11/1998,167.95,167.95,167.95,167.95,168
10/12/1998,167.95,167.95,167.95,167.95,168
10/13/1998,168.42,168.42,168.42,168.42,168
10/14/1998,168.69,168.69,168.69,168.69,169
10/15/1998,168.75,168.75,168.75,168.75,169
10/18/1998,169.61,169.61,169.61,169.61,170
10/25/1998,170.07,170.07,170.07,170.07,170
10/26/1998,169.71,169.71,169.71,169.71,170
10/27/1998,170.6,170.6,170.6,170.6,171
10/28/1998,171.39,171.39,171.39,171.39,171
10/29/1998,172,172,172,172,172
11/1/1998,172.41,172.41,172.41,172.41,172
11/3/1998,174.98,174.98,174.98,174.98,175
11/4/1998,176.81,176.81,176.81,176.81,177
11/5/1998,179.29,179.29,179.29,179.29,179
11/8/1998,182.06,182.06,182.06,182.06,182
11/10/1998,181.67,181.67,181.67,181.67,182
11/11/1998,183.58,183.58,183.58,183.58,184
11/12/1998,183.77,183.77,183.77,183.77,184
11/15/1998,183.78,183.78,183.78,183.78,184
11/16/1998,184.17,184.17,184.17,184.17,184
11/17/1998,183.61,183.61,183.61,183.61,184
11/18/1998,185.56,185.56,185.56,185.56,186
11/19/1998,187.3,187.3,187.3,187.3,187
11/22/1998,188.34,188.34,188.34,188.34,188
11/23/1998,189.46,189.46,189.46,189.46,189
11/24/1998,190.74,190.74,190.74,190.74,191
11/25/1998,190.75,190.75,190.75,190.75,191
11/26/1998,192.9,192.9,192.9,192.9,193
11/29/1998,193.45,193.45,193.45,193.45,193
11/30/1998,192.93,192.93,192.93,192.93,193
12/1/1998,192.66,192.66,192.66,192.66,193
12/2/1998,192.85,192.85,192.85,192.85,193
12/3/1998,190.55,190.55,190.55,190.55,191
12/6/1998,190.47,190.47,190.47,190.47,190
12/7/1998,190.52,190.52,190.52,190.52,191
12/8/1998,190.68,190.68,190.68,190.68,191
12/9/1998,190.47,190.47,190.47,190.47,190
12/13/1998,188.87,188.87,188.87,188.87,189
12/14/1998,187.67,187.67,187.67,187.67,188
12/15/1998,187.16,187.16,187.16,187.16,187
12/16/1998,187.45,187.45,187.45,187.45,187
12/17/1998,187.55,187.55,187.55,187.55,188
12/20/1998,187.82,187.82,187.82,187.82,188
12/21/1998,188.35,188.35,188.35,188.35,188
12/22/1998,188.41,188.41,188.41,188.41,188
12/23/1998,188.85,188.85,188.85,188.85,189
12/24/1998,188.44,188.44,188.44,188.44,188
12/27/1998,189.72,189.72,189.72,189.72,190
12/28/1998,189.57,189.57,189.57,189.57,190
12/30/1998,174.97,174.97,174.97,174.97,175
12/31/1998,175.46,175.46,175.46,175.46,175
1/3/1999,176.49,176.49,176.49,176.49,176
1/4/1999,176.74,176.74,176.74,176.74,177
1/5/1999,177.78,177.78,177.78,177.78,178
1/6/1999,178.8,178.8,178.8,178.8,179
1/7/1999,179.22,179.22,179.22,179.22,179
1/10/1999,180.8,180.8,180.8,180.8,181
1/12/1999,181.35,181.35,181.35,181.35,181
1/13/1999,181.7,181.7,181.7,181.7,182
1/14/1999,181.67,181.67,181.67,181.67,182
1/17/1999,181.05,181.05,181.05,181.05,181
1/18/1999,181.23,181.23,181.23,181.23,181
1/19/1999,181.68,181.68,181.68,181.68,182
1/20/1999,182.31,182.31,182.31,182.31,182
1/21/1999,182.68,182.68,182.68,182.68,183
1/25/1999,182.89,182.89,182.89,182.89,183
1/26/1999,181.76,181.76,181.76,181.76,182
1/27/1999,180.59,180.59,180.59,180.59,181
1/28/1999,180.03,180.03,180.03,180.03,180
1/31/1999,179.6,179.6,179.6,179.6,180
2/1/1999,179.16,179.16,179.16,179.16,179
2/2/1999,178.61,178.61,178.61,178.61,179
2/3/1999,178.46,178.46,178.46,178.46,178
2/4/1999,179.1,179.1,179.1,179.1,179
2/7/1999,179.36,179.36,179.36,179.36,179
2/8/1999,178.66,178.66,178.66,178.66,179
2/10/1999,177.61,177.61,177.61,177.61,178
2/11/1999,178.48,178.48,178.48,178.48,178
2/15/1999,179.38,179.38,179.38,179.38,179
2/16/1999,178.94,178.94,178.94,178.94,179
2/17/1999,179.38,179.38,179.38,179.38,179
2/18/1999,178.94,178.94,178.94,178.94,179
2/21/1999,179.89,179.89,179.89,179.89,180
2/22/1999,179.65,179.65,179.65,179.65,180
2/23/1999,180.03,180.03,180.03,180.03,180
2/24/1999,179.88,179.88,179.88,179.88,180
2/25/1999,179.18,179.18,179.18,179.18,179
2/28/1999,178.94,178.94,178.94,178.94,179
3/2/1999,178.81,178.81,178.81,178.81,179
3/3/1999,178.17,178.17,178.17,178.17,178
3/4/1999,177.83,177.83,177.83,177.83,178
3/7/1999,178.34,178.34,178.34,178.34,178
3/8/1999,178.3,178.3,178.3,178.3,178
3/9/1999,178.37,178.37,178.37,178.37,178
3/10/1999,179.02,179.02,179.02,179.02,179
3/11/1999,179.36,179.36,179.36,179.36,179
3/14/1999,180.17,180.17,180.17,180.17,180
3/15/1999,181.4,181.4,181.4,181.4,181
3/16/1999,182.4,182.4,182.4,182.4,182
3/18/1999,184.24,184.24,184.24,184.24,184
3/21/1999,183.96,183.96,183.96,183.96,184
3/22/1999,184.49,184.49,184.49,184.49,184
3/23/1999,184.27,184.27,184.27,184.27,184
3/24/1999,185.07,185.07,185.07,185.07,185
3/28/1999,184.58,184.58,184.58,184.58,185
3/29/1999,185.55,185.55,185.55,185.55,186
3/30/1999,186.76,186.76,186.76,186.76,187
3/31/1999,187.37,187.37,187.37,187.37,187
4/1/1999,183.3,183.3,183.3,183.3,183
4/4/1999,184.97,184.97,184.97,184.97,185
4/5/1999,185.64,185.64,185.64,185.64,186
4/6/1999,186.04,186.04,186.04,186.04,186
4/7/1999,186.8,186.8,186.8,186.8,187
4/8/1999,186.05,186.05,186.05,186.05,186
4/11/1999,186.74,186.74,186.74,186.74,187
4/12/1999,188.1,188.1,188.1,188.1,188
4/13/1999,188.38,188.38,188.38,188.38,188
4/15/1999,189.01,189.01,189.01,189.01,189
4/18/1999,190.88,190.88,190.88,190.88,191
4/19/1999,192.59,192.59,192.59,192.59,193
4/20/1999,193.55,193.55,193.55,193.55,194
4/21/1999,194.07,194.07,194.07,194.07,194
4/22/1999,192.6,192.6,192.6,192.6,193
4/25/1999,191.83,191.83,191.83,191.83,192
4/26/1999,192.88,192.88,192.88,192.88,193
4/28/1999,192.17,192.17,192.17,192.17,192
4/29/1999,191.82,191.82,191.82,191.82,192
5/2/1999,193.27,193.27,193.27,193.27,193
5/4/1999,194.07,194.07,194.07,194.07,194
5/5/1999,195.53,195.53,195.53,195.53,196
5/6/1999,196.07,196.07,196.07,196.07,196
5/9/1999,196.1,196.1,196.1,196.1,196
5/10/1999,195.9,195.9,195.9,195.9,196
5/11/1999,195.65,195.65,195.65,195.65,196
5/12/1999,196.95,196.95,196.95,196.95,197
5/13/1999,196.98,196.98,196.98,196.98,197
5/17/1999,198.36,198.36,198.36,198.36,198
5/18/1999,197.72,197.72,197.72,197.72,198
5/19/1999,198.58,198.58,198.58,198.58,199
5/20/1999,199.7,199.7,199.7,199.7,200
5/23/1999,200.36,200.36,200.36,200.36,200
5/24/1999,200.88,200.88,200.88,200.88,201
5/25/1999,201.52,201.52,201.52,201.52,202
5/26/1999,203.2,203.2,203.2,203.2,203
5/27/1999,205.32,205.32,205.32,205.32,205
5/30/1999,206.18,206.18,206.18,206.18,206
5/31/1999,207.77,207.77,207.77,207.77,208
6/1/1999,208.3,208.3,208.3,208.3,208
6/2/1999,209.14,209.14,209.14,209.14,209
6/3/1999,210,210,210,210,210
6/6/1999,210.96,210.96,210.96,210.96,211
6/7/1999,211.94,211.94,211.94,211.94,212
6/9/1999,211.85,211.85,211.85,211.85,212
6/10/1999,212.3,212.3,212.3,212.3,212
6/13/1999,212.51,212.51,212.51,212.51,213
6/14/1999,212.39,212.39,212.39,212.39,212
6/15/1999,212.14,212.14,212.14,212.14,212
6/16/1999,214.14,214.14,214.14,214.14,214
6/17/1999,217.99,217.99,217.99,217.99,218
6/20/1999,223.3,223.3,223.3,223.3,223
6/21/1999,226.19,226.19,226.19,226.19,226
6/22/1999,229.08,229.08,229.08,229.08,229
6/23/1999,232.64,232.64,232.64,232.64,233
6/24/1999,233.13,233.13,233.13,233.13,233
6/27/1999,231.32,231.32,231.32,231.32,231
6/28/1999,227.37,227.37,227.37,227.37,227
6/29/1999,220.78,220.78,220.78,220.78,221
6/30/1999,215.15,215.15,215.15,215.15,215
7/1/1999,212.15,212.15,212.15,212.15,212
7/4/1999,212.54,212.54,212.54,212.54,213
7/5/1999,212.93,212.93,212.93,212.93,213
7/6/1999,213.2,213.2,213.2,213.2,213
7/7/1999,211.95,211.95,211.95,211.95,212
7/8/1999,212.16,212.16,212.16,212.16,212
7/11/1999,212.72,212.72,212.72,212.72,213
7/12/1999,213.72,213.72,213.72,213.72,214
7/13/1999,213.17,213.17,213.17,213.17,213
7/14/1999,216.23,216.23,216.23,216.23,216
7/15/1999,216.92,216.92,216.92,216.92,217
7/18/1999,218.32,218.32,218.32,218.32,218
7/19/1999,220.03,220.03,220.03,220.03,220
7/20/1999,221.92,221.92,221.92,221.92,222
7/21/1999,225.06,225.06,225.06,225.06,225
7/22/1999,226.15,226.15,226.15,226.15,226
7/25/1999,228.41,228.41,228.41,228.41,228
7/26/1999,228.34,228.34,228.34,228.34,228
7/27/1999,227.27,227.27,227.27,227.27,227
7/28/1999,226.31,226.31,226.31,226.31,226
7/29/1999,226.31,226.31,226.31,226.31,226
8/1/1999,223.09,223.09,223.09,223.09,223
8/2/1999,224.79,224.79,224.79,224.79,225
8/3/1999,225.26,225.26,225.26,225.26,225
8/4/1999,225.57,225.57,225.57,225.57,226
8/5/1999,226.2,226.2,226.2,226.2,226
8/9/1999,227.41,227.41,227.41,227.41,227
8/10/1999,227.26,227.26,227.26,227.26,227
8/12/1999,227.1,227.1,227.1,227.1,227
8/15/1999,227.62,227.62,227.62,227.62,228
8/16/1999,227.79,227.79,227.79,227.79,228
8/17/1999,228.19,228.19,228.19,228.19,228
8/18/1999,228.19,228.19,228.19,228.19,228
8/19/1999,229.12,229.12,229.12,229.12,229
8/22/1999,228.17,228.17,228.17,228.17,228
8/23/1999,228.4,228.4,228.4,228.4,228
8/24/1999,228.93,228.93,228.93,228.93,229
8/25/1999,228.94,228.94,228.94,228.94,229
8/30/1999,229.33,229.33,229.33,229.33,229
8/31/1999,229.62,229.62,229.62,229.62,230
9/1/1999,230.41,230.41,230.41,230.41,230
9/3/1999,230.99,230.99,230.99,230.99,231
9/6/1999,231.39,231.39,231.39,231.39,231
9/7/1999,232.01,232.01,232.01,232.01,232
9/8/1999,231.62,231.62,231.62,231.62,232
9/9/1999,231.08,231.08,231.08,231.08,231
9/10/1999,232.4,232.4,232.4,232.4,232
9/13/1999,233.39,233.39,233.39,233.39,233
9/14/1999,234.73,234.73,234.73,234.73,235
9/15/1999,236.45,236.45,236.45,236.45,236
9/16/1999,237.5,237.5,237.5,237.5,238
9/17/1999,239.35,239.35,239.35,239.35,239
9/20/1999,238.55,238.55,238.55,238.55,239
9/21/1999,239.95,239.95,239.95,239.95,240
9/22/1999,241.09,241.09,241.09,241.09,241
9/23/1999,242.72,242.72,242.72,242.72,243
9/27/1999,243.18,243.18,243.18,243.18,243
9/28/1999,244.5,244.5,244.5,244.5,245
9/29/1999,245.75,245.75,245.75,245.75,246
9/30/1999,245.75,245.75,245.75,245.75,246
10/1/1999,247.45,247.45,247.45,247.45,247
10/4/1999,246.09,246.09,246.09,246.09,246
10/5/1999,246.02,246.02,246.02,246.02,246
10/6/1999,245.32,245.32,245.32,245.32,245
10/7/1999,243.64,243.64,243.64,243.64,244
10/8/1999,244.87,244.87,244.87,244.87,245
10/11/1999,244.87,244.87,244.87,244.87,245
10/12/1999,245.64,245.64,245.64,245.64,246
10/13/1999,246.2,246.2,246.2,246.2,246
10/14/1999,244.16,244.16,244.16,244.16,244
10/15/1999,245.41,245.41,245.41,245.41,245
10/25/1999,246.65,246.65,246.65,246.65,247
10/26/1999,245.85,245.85,245.85,245.85,246
10/27/1999,247.61,247.61,247.61,247.61,248
10/28/1999,248.35,248.35,248.35,248.35,248
10/29/1999,249.72,249.72,249.72,249.72,250
11/1/1999,251.27,251.27,251.27,251.27,251
11/2/1999,253.93,253.93,253.93,253.93,254
11/3/1999,255.01,255.01,255.01,255.01,255
11/4/1999,254.05,254.05,254.05,254.05,254
11/5/1999,255.44,255.44,255.44,255.44,255
11/11/1999,255.64,255.64,255.64,255.64,256
11/12/1999,255.44,255.44,255.44,255.44,255
11/15/1999,255.02,255.02,255.02,255.02,255
11/16/1999,254.58,254.58,254.58,254.58,255
11/17/1999,256.15,256.15,256.15,256.15,256
11/18/1999,256.88,256.88,256.88,256.88,257
11/19/1999,257.55,257.55,257.55,257.55,258
11/22/1999,259.97,259.97,259.97,259.97,260
11/23/1999,259.18,259.18,259.18,259.18,259
11/24/1999,259.06,259.06,259.06,259.06,259
11/25/1999,260.74,260.74,260.74,260.74,261
11/26/1999,261.38,261.38,261.38,261.38,261
11/29/1999,260.89,260.89,260.89,260.89,261
11/30/1999,260.56,260.56,260.56,260.56,261
12/1/1999,257.99,257.99,257.99,257.99,258
12/2/1999,257.1,257.1,257.1,257.1,257
12/3/1999,257.91,257.91,257.91,257.91,258
12/6/1999,257.24,257.24,257.24,257.24,257
12/7/1999,256.09,256.09,256.09,256.09,256
12/8/1999,255.94,255.94,255.94,255.94,256
12/9/1999,255.53,255.53,255.53,255.53,256
12/10/1999,255.49,255.49,255.49,255.49,255
12/13/1999,252.07,252.07,252.07,252.07,252
12/14/1999,253.19,253.19,253.19,253.19,253
12/15/1999,254.3,254.3,254.3,254.3,254
12/16/1999,256.4,256.4,256.4,256.4,256
12/17/1999,256.9,256.9,256.9,256.9,257
12/20/1999,257.74,257.74,257.74,257.74,258
12/21/1999,258.58,258.58,258.58,258.58,259
12/22/1999,259.71,259.71,259.71,259.71,260
12/23/1999,260.23,260.23,260.23,260.23,260
12/24/1999,259.46,259.46,259.46,259.46,259
12/27/1999,260.61,260.61,260.61,260.61,261
12/28/1999,261.21,261.21,261.21,261.21,261
12/30/1999,261.82,261.82,261.82,261.82,262
12/31/1999,262.52,262.52,262.52,262.52,263
1/3/2000,262.5,262.5,262.5,262.5,263
1/4/2000,262.94,262.94,262.94,262.94,263
1/5/2000,264.52,264.52,264.52,264.52,265
1/6/2000,265.76,265.76,265.76,265.76,266
1/7/2000,267.88,267.88,267.88,267.88,268
1/10/2000,268.65,268.65,268.65,268.65,269
1/13/2000,269.92,269.92,269.92,269.92,270
1/14/2000,269.88,269.88,269.88,269.88,270
1/17/2000,272.55,272.55,272.55,272.55,273
1/18/2000,273.94,273.94,273.94,273.94,274
1/19/2000,276.67,276.67,276.67,276.67,277
1/20/2000,276.95,276.95,276.95,276.95,277
1/21/2000,278.33,278.33,278.33,278.33,278
1/24/2000,276.49,276.49,276.49,276.49,276
1/25/2000,275.78,275.78,275.78,275.78,276
1/26/2000,276.39,276.39,276.39,276.39,276
1/27/2000,277.16,277.16,277.16,277.16,277
1/28/2000,273.76,273.76,273.76,273.76,274
1/31/2000,275.78,275.78,275.78,275.78,276
2/1/2000,276.15,276.15,276.15,276.15,276
2/2/2000,277.21,277.21,277.21,277.21,277
2/3/2000,278.16,278.16,278.16,278.16,278
2/4/2000,278.96,278.96,278.96,278.96,279
2/7/2000,278.74,278.74,278.74,278.74,279
2/8/2000,282.37,282.37,282.37,282.37,282
2/9/2000,294.36,294.36,294.36,294.36,294
2/11/2000,285.3,285.3,285.3,285.3,285
2/14/2000,288.53,288.53,288.53,288.53,289
2/15/2000,301.88,301.88,301.88,301.88,302
2/16/2000,291.77,291.77,291.77,291.77,292
2/17/2000,295.06,295.06,295.06,295.06,295
2/18/2000,296.35,296.35,296.35,296.35,296
2/21/2000,296.43,296.43,296.43,296.43,296
2/22/2000,297.62,297.62,297.62,297.62,298
2/23/2000,311.42,311.42,311.42,311.42,311
2/24/2000,303.61,303.61,303.61,303.61,304
2/25/2000,304.55,304.55,304.55,304.55,305
2/28/2000,306.79,306.79,306.79,306.79,307
2/29/2000,308.19,308.19,308.19,308.19,308
3/1/2000,312.56,312.56,312.56,312.56,313
3/2/2000,315.97,315.97,315.97,315.97,316
3/3/2000,335.07,335.07,335.07,335.07,335
3/6/2000,323.78,323.78,323.78,323.78,324
3/7/2000,327.01,327.01,327.01,327.01,327
3/8/2000,327.3,327.3,327.3,327.3,327
3/9/2000,329.81,329.81,329.81,329.81,330
3/10/2000,330.9,330.9,330.9,330.9,331
3/13/2000,329.2,329.2,329.2,329.2,329
3/14/2000,328.15,328.15,328.15,328.15,328
3/15/2000,326.7,326.7,326.7,326.7,327
3/16/2000,324.95,324.95,324.95,324.95,325
3/17/2000,318.93,318.93,318.93,318.93,319
3/20/2000,318.54,318.54,318.54,318.54,319
3/21/2000,316.53,316.53,316.53,316.53,317
3/22/2000,316.33,316.33,316.33,316.33,316
3/23/2000,318.31,318.31,318.31,318.31,318
3/24/2000,321.67,321.67,321.67,321.67,322
3/27/2000,325.14,325.14,325.14,325.14,325
3/28/2000,326.8,326.8,326.8,326.8,327
3/29/2000,326.78,326.78,326.78,326.78,327
3/30/2000,328.75,328.75,328.75,328.75,329
3/31/2000,330.06,330.06,330.06,330.06,330
4/3/2000,328.36,328.36,328.36,328.36,328
4/5/2000,332.2,332.2,332.2,332.2,332
4/6/2000,346.78,346.78,346.78,346.78,347
4/7/2000,331.88,331.88,331.88,331.88,332
4/10/2000,332.93,332.93,332.93,332.93,333
4/11/2000,331.76,331.76,331.76,331.76,332
4/14/2000,333.61,333.61,333.61,333.61,334
4/17/2000,333.4,333.4,333.4,333.4,333
4/18/2000,338.41,338.41,338.41,338.41,338
4/19/2000,341.58,341.58,341.58,341.58,342
4/20/2000,346.67,346.67,346.67,346.67,347
4/21/2000,349.71,349.71,349.71,349.71,350
4/24/2000,354.37,354.37,354.37,354.37,354
4/25/2000,368.91,368.91,368.91,368.91,369
4/26/2000,354.6,354.6,354.6,354.6,355
4/27/2000,350.88,350.88,350.88,350.88,351
4/28/2000,350.7,350.7,350.7,350.7,351
5/1/2000,349.54,349.54,349.54,349.54,350
5/2/2000,348.79,348.79,348.79,348.79,349
5/3/2000,361.28,361.28,361.28,361.28,361
5/4/2000,346.64,346.64,346.64,346.64,347
5/5/2000,347.22,347.22,347.22,347.22,347
5/8/2000,349.2,349.2,349.2,349.2,349
5/9/2000,349.8,349.8,349.8,349.8,350
5/10/2000,364.46,364.46,364.46,364.46,364
5/11/2000,364.81,364.81,364.81,364.81,365
5/12/2000,364.22,364.22,364.22,364.22,364
5/15/2000,347.7,347.7,347.7,347.7,348
5/16/2000,347.2,347.2,347.2,347.2,347
5/17/2000,347.15,347.15,347.15,347.15,347
5/19/2000,347.73,347.73,347.73,347.73,348
5/22/2000,345.09,345.09,345.09,345.09,345
5/23/2000,345.1,345.1,345.1,345.1,345
5/24/2000,345.07,345.07,345.07,345.07,345
5/25/2000,343.98,343.98,343.98,343.98,344
5/26/2000,343.88,343.88,343.88,343.88,344
5/29/2000,344.09,344.09,344.09,344.09,344
5/30/2000,343.99,343.99,343.99,343.99,344
5/31/2000,343.49,343.49,343.49,343.49,343
